"Timestamp","RuleTitle","Level","Computer","Channel","EventID","RecordID","Details","ExtraFieldInfo","RuleID"
"2026-09-04 02:14:11.992 +05:30","User Added To Local Admin Grp","high","DESKTOP-K3ALL77","Sec",4732,239,"SrcSID: S-1-5-21-859847384-699219563-2241857789-1000 ¦ TgtGrp: Administrators ¦ LID: 0x3e7","MemberName: - ¦ PrivilegeList: - ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserName: WIN-CPGOV99NT8H$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: Builtin ¦ TargetSid: S-1-5-32-544","611e2e76-a28f-4255-812c-eb8836b2f5bb"
"2026-09-03 13:54:56.036 +05:30","User Added To Local Admin Grp","high","DESKTOP-K3ALL77","Sec",4732,572,"SrcSID: S-1-5-21-859847384-699219563-2241857789-1001 ¦ TgtGrp: Administrators ¦ LID: 0x3e7","MemberName: - ¦ PrivilegeList: - ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserName: WIN-CPGOV99NT8H$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: Builtin ¦ TargetSid: S-1-5-32-544","611e2e76-a28f-4255-812c-eb8836b2f5bb"
"2026-09-04 02:09:22.864 +05:30","Local User Account Created","low","WIN-CPGOV99NT8H","Sec",4720,43,"TgtUser: WDAGUtilityAccount ¦ TgtSID: S-1-5-21-859847384-699219563-2241857789-504","AccountExpires: <never> ¦ AllowedToDelegateTo: - ¦ DisplayName: <value not set> ¦ HomeDirectory: <value not set> ¦ HomePath: <value not set> ¦ LogonHours: All ¦ NewUacValue: 0x15 ¦ OldUacValue: 0x0 ¦ PasswordLastSet: <never> ¦ PrimaryGroupId: 513 ¦ PrivilegeList: - ¦ ProfilePath: <value not set> ¦ ScriptPath: <value not set> ¦ SidHistory: - ¦ SubjectDomainName: ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: MINWINPC$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: MINWINPC ¦ UserAccountControl: AccountDisabled PasswordNotRequired-Enabled NormalAccount-Enabled ¦ UserParameters: <value not set> ¦ UserPrincipalName: - ¦ UserWorkstations: <value not set>","13edce80-2b02-4469-8de4-a3e37271dcdb"
"2026-09-04 02:14:11.708 +05:30","Local User Account Created","low","DESKTOP-K3ALL77","Sec",4720,229,"TgtUser: defaultuser0 ¦ TgtSID: S-1-5-21-859847384-699219563-2241857789-1000","AccountExpires: <never> ¦ AllowedToDelegateTo: - ¦ DisplayName: <value not set> ¦ HomeDirectory: <value not set> ¦ HomePath: <value not set> ¦ LogonHours: All ¦ NewUacValue: 0x15 ¦ OldUacValue: 0x0 ¦ PasswordLastSet: <never> ¦ PrimaryGroupId: 513 ¦ PrivilegeList: - ¦ ProfilePath: <value not set> ¦ ScriptPath: <value not set> ¦ SidHistory: - ¦ SubjectDomainName: WORKGROUP ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: WIN-CPGOV99NT8H$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: DESKTOP-K3ALL77 ¦ UserAccountControl: AccountDisabled PasswordNotRequired-Enabled NormalAccount-Enabled ¦ UserParameters: <value not set> ¦ UserPrincipalName: - ¦ UserWorkstations: <value not set>","13edce80-2b02-4469-8de4-a3e37271dcdb"
"2026-09-03 13:54:55.976 +05:30","Local User Account Created","low","DESKTOP-K3ALL77","Sec",4720,562,"TgtUser: Hayabusa ¦ TgtSID: S-1-5-21-859847384-699219563-2241857789-1001","AccountExpires: <never> ¦ AllowedToDelegateTo: - ¦ DisplayName: <value not set> ¦ HomeDirectory: <value not set> ¦ HomePath: <value not set> ¦ LogonHours: All ¦ NewUacValue: 0x15 ¦ OldUacValue: 0x0 ¦ PasswordLastSet: <never> ¦ PrimaryGroupId: 513 ¦ PrivilegeList: - ¦ ProfilePath: <value not set> ¦ ScriptPath: <value not set> ¦ SidHistory: - ¦ SubjectDomainName: WORKGROUP ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: WIN-CPGOV99NT8H$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: DESKTOP-K3ALL77 ¦ UserAccountControl: AccountDisabled PasswordNotRequired-Enabled NormalAccount-Enabled ¦ UserParameters: <value not set> ¦ UserPrincipalName: - ¦ UserWorkstations: <value not set>","13edce80-2b02-4469-8de4-a3e37271dcdb"
"2026-09-04 02:14:11.855 +05:30","Password Reset By Admin","med","DESKTOP-K3ALL77","Sec",4724,234,"SubjectDomainName: WORKGROUP ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: WIN-CPGOV99NT8H$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: DESKTOP-K3ALL77 ¦ TargetSid: S-1-5-21-859847384-699219563-2241857789-1000 ¦ TargetUserName: defaultuser0","-","0b78aca4-35f0-4bec-acce-c5743ff26614"
"2026-09-04 02:14:11.926 +05:30","Password Reset By Admin","med","DESKTOP-K3ALL77","Sec",4724,236,"SubjectDomainName: WORKGROUP ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: WIN-CPGOV99NT8H$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: DESKTOP-K3ALL77 ¦ TargetSid: S-1-5-21-859847384-699219563-2241857789-1000 ¦ TargetUserName: defaultuser0","-","0b78aca4-35f0-4bec-acce-c5743ff26614"
"2026-09-03 13:54:56.002 +05:30","Password Reset By Admin","med","DESKTOP-K3ALL77","Sec",4724,567,"SubjectDomainName: WORKGROUP ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: WIN-CPGOV99NT8H$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: DESKTOP-K3ALL77 ¦ TargetSid: S-1-5-21-859847384-699219563-2241857789-1001 ¦ TargetUserName: Hayabusa","-","0b78aca4-35f0-4bec-acce-c5743ff26614"
"2026-09-03 13:54:56.030 +05:30","Password Reset By Admin","med","DESKTOP-K3ALL77","Sec",4724,569,"SubjectDomainName: WORKGROUP ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: WIN-CPGOV99NT8H$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: DESKTOP-K3ALL77 ¦ TargetSid: S-1-5-21-859847384-699219563-2241857789-1001 ¦ TargetUserName: Hayabusa","-","0b78aca4-35f0-4bec-acce-c5743ff26614"
"2026-09-03 13:45:50.843 +05:30","Credential Manager Accessed","low","DESKTOP-K3ALL77","Sec",5379,515,"PID: 1352 ¦ SrcUser: defaultuser0 ¦ Tgt: MicrosoftAccount:user=02roltmquexjqsjr ¦ CredsReturned: 1 ¦ ReturnCode: 3221226021 ¦ LID: 0x3f3f4 ¦ SrcSID: S-1-5-21-859847384-699219563-2241857789-1000","ProcessCreationTime: 2026-09-03T20:44:11.307457Z ¦ ReadOperation: %%8099 ¦ SubjectDomainName: DESKTOP-K3ALL77","d478c070-8f84-4e65-9f45-cc432a000e93"
"2026-09-03 13:57:00.356 +05:30","Credential Manager Accessed","low","DESKTOP-K3ALL77","Sec",5379,674,"PID: 5156 ¦ SrcUser: Hayabusa ¦ Tgt: MicrosoftAccount:user=02nxvadkooionldq ¦ CredsReturned: 1 ¦ ReturnCode: 3221226021 ¦ LID: 0x1f4410 ¦ SrcSID: S-1-5-21-859847384-699219563-2241857789-1001","ProcessCreationTime: 2026-09-03T08:26:28.657105Z ¦ ReadOperation: %%8099 ¦ SubjectDomainName: DESKTOP-K3ALL77","d478c070-8f84-4e65-9f45-cc432a000e93"
"2026-09-03 14:00:46.187 +05:30","Credential Manager Accessed","low","DESKTOP-K3ALL77","Sec",5379,758,"PID: 1784 ¦ SrcUser: Hayabusa ¦ Tgt: SkyDrive Cached Credential ¦ CredsReturned: 1 ¦ ReturnCode: 3221226021 ¦ LID: 0x1f4410 ¦ SrcSID: S-1-5-21-859847384-699219563-2241857789-1001","ProcessCreationTime: 2026-09-03T08:30:35.469483Z ¦ ReadOperation: %%8099 ¦ SubjectDomainName: DESKTOP-K3ALL77","d478c070-8f84-4e65-9f45-cc432a000e93"
"2026-09-03 14:00:46.188 +05:30","Credential Manager Accessed","low","DESKTOP-K3ALL77","Sec",5379,759,"PID: 1784 ¦ SrcUser: Hayabusa ¦ Tgt: SkyDrive-INT Cached Credential ¦ CredsReturned: 1 ¦ ReturnCode: 3221226021 ¦ LID: 0x1f4410 ¦ SrcSID: S-1-5-21-859847384-699219563-2241857789-1001","ProcessCreationTime: 2026-09-03T08:30:35.469483Z ¦ ReadOperation: %%8099 ¦ SubjectDomainName: DESKTOP-K3ALL77","d478c070-8f84-4e65-9f45-cc432a000e93"
"2026-09-03 13:56:30.394 +05:30","Credential Manager Enumerated","low","DESKTOP-K3ALL77","Sec",5379,615,"PID: 5156 ¦ SrcUser: defaultuser0 ¦ Tgt: WindowsLive:target=virtualapp/didlogical ¦ CredsReturned: 1 ¦ ReturnCode: 0 ¦ LID: 0x3f3f4 ¦ SrcSID: S-1-5-21-859847384-699219563-2241857789-1000","ProcessCreationTime: 2026-09-03T08:26:28.657105Z ¦ ReadOperation: %%8100 ¦ SubjectDomainName: DESKTOP-K3ALL77","d8e3afc5-fa0a-4063-a4af-55e014eb1936"
"2026-09-03 14:07:34.118 +05:30","Credential Manager Enumerated","low","DESKTOP-K3ALL77","Sec",5379,790,"PID: 6656 ¦ SrcUser: Hayabusa ¦ Tgt: WindowsLive:target=virtualapp/didlogical ¦ CredsReturned: 1 ¦ ReturnCode: 0 ¦ LID: 0x1f4410 ¦ SrcSID: S-1-5-21-859847384-699219563-2241857789-1001","ProcessCreationTime: 2026-09-03T08:37:33.944998Z ¦ ReadOperation: %%8100 ¦ SubjectDomainName: DESKTOP-K3ALL77","d8e3afc5-fa0a-4063-a4af-55e014eb1936"
"2026-09-03 14:13:22.711 +05:30","Credential Manager Enumerated","low","DESKTOP-K3ALL77","Sec",5379,815,"PID: 7452 ¦ SrcUser: Hayabusa ¦ Tgt: WindowsLive:target=virtualapp/didlogical ¦ CredsReturned: 1 ¦ ReturnCode: 0 ¦ LID: 0x1f4410 ¦ SrcSID: S-1-5-21-859847384-699219563-2241857789-1001","ProcessCreationTime: 2026-09-03T08:43:22.569337Z ¦ ReadOperation: %%8100 ¦ SubjectDomainName: DESKTOP-K3ALL77","d8e3afc5-fa0a-4063-a4af-55e014eb1936"
"2026-09-03 14:59:26.902 +05:30","Credential Manager Enumerated","low","DESKTOP-K3ALL77","Sec",5379,867,"PID: 4600 ¦ SrcUser: Hayabusa ¦ Tgt: WindowsLive:target=virtualapp/didlogical ¦ CredsReturned: 1 ¦ ReturnCode: 0 ¦ LID: 0x1f4410 ¦ SrcSID: S-1-5-21-859847384-699219563-2241857789-1001","ProcessCreationTime: 2026-09-03T09:29:26.572711Z ¦ ReadOperation: %%8100 ¦ SubjectDomainName: DESKTOP-K3ALL77","d8e3afc5-fa0a-4063-a4af-55e014eb1936"
"2026-09-03 15:41:28.902 +05:30","Credential Manager Enumerated","low","DESKTOP-K3ALL77","Sec",5379,892,"PID: 7636 ¦ SrcUser: Hayabusa ¦ Tgt: WindowsLive:target=virtualapp/didlogical ¦ CredsReturned: 1 ¦ ReturnCode: 0 ¦ LID: 0x1f4410 ¦ SrcSID: S-1-5-21-859847384-699219563-2241857789-1001","ProcessCreationTime: 2026-09-03T10:11:27.776189Z ¦ ReadOperation: %%8100 ¦ SubjectDomainName: DESKTOP-K3ALL77","d8e3afc5-fa0a-4063-a4af-55e014eb1936"
"2026-09-03 15:56:58.779 +05:30","Credential Manager Enumerated","low","DESKTOP-K3ALL77","Sec",5379,906,"PID: 428 ¦ SrcUser: Hayabusa ¦ Tgt: WindowsLive:target=virtualapp/didlogical ¦ CredsReturned: 1 ¦ ReturnCode: 0 ¦ LID: 0x1f4410 ¦ SrcSID: S-1-5-21-859847384-699219563-2241857789-1001","ProcessCreationTime: 2026-09-03T10:26:58.603915Z ¦ ReadOperation: %%8100 ¦ SubjectDomainName: DESKTOP-K3ALL77","d8e3afc5-fa0a-4063-a4af-55e014eb1936"
"2026-09-03 17:16:25.289 +05:30","Credential Manager Enumerated","low","DESKTOP-K3ALL77","Sec",5379,967,"PID: 4992 ¦ SrcUser: Hayabusa ¦ Tgt: WindowsLive:target=virtualapp/didlogical ¦ CredsReturned: 1 ¦ ReturnCode: 0 ¦ LID: 0x1f4410 ¦ SrcSID: S-1-5-21-859847384-699219563-2241857789-1001","ProcessCreationTime: 2026-09-03T11:46:25.127444Z ¦ ReadOperation: %%8100 ¦ SubjectDomainName: DESKTOP-K3ALL77","d8e3afc5-fa0a-4063-a4af-55e014eb1936"
"2026-09-03 17:43:24.685 +05:30","Credential Manager Enumerated","low","DESKTOP-K3ALL77","Sec",5379,996,"PID: 552 ¦ SrcUser: Hayabusa ¦ Tgt: WindowsLive:target=virtualapp/didlogical ¦ CredsReturned: 1 ¦ ReturnCode: 0 ¦ LID: 0x1f4410 ¦ SrcSID: S-1-5-21-859847384-699219563-2241857789-1001","ProcessCreationTime: 2026-09-03T12:13:24.468150Z ¦ ReadOperation: %%8100 ¦ SubjectDomainName: DESKTOP-K3ALL77","d8e3afc5-fa0a-4063-a4af-55e014eb1936"
"2026-09-04 02:09:10.422 +05:30","Proc Exec","info","WIN-CPGOV99NT8H","Sec",4688,1,"Cmdline: ¦ Proc: Registry ¦ PID: 92 ¦ User: - ¦ LID: 0x3e7","MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 4 ¦ SubjectUserSid: S-1-5-18 ¦ TargetLogonId: 0x0 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN","ac933178-c222-430d-8dcf-17b4f3a2fed8"
"2026-09-04 02:09:10.444 +05:30","Proc Exec","info","WIN-CPGOV99NT8H","Sec",4688,4,"Cmdline: ¦ Proc: C:\Windows\System32\smss.exe ¦ PID: 328 ¦ User: - ¦ LID: 0x3e7","MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 4 ¦ SubjectUserSid: S-1-5-18 ¦ TargetLogonId: 0x0 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN","ac933178-c222-430d-8dcf-17b4f3a2fed8"
"2026-09-04 02:09:12.882 +05:30","Proc Exec","info","WIN-CPGOV99NT8H","Sec",4688,5,"Cmdline: ¦ Proc: C:\Windows\System32\autochk.exe ¦ PID: 348 ¦ User: - ¦ LID: 0x3e7","MandatoryLabel: SYSTEM_INTEGRITY ¦ ParentProcessName: C:\Windows\System32\smss.exe ¦ ProcessId: 328 ¦ SubjectUserSid: S-1-5-18 ¦ TargetLogonId: 0x0 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN","ac933178-c222-430d-8dcf-17b4f3a2fed8"
"2026-09-04 02:09:16.686 +05:30","Proc Exec","info","WIN-CPGOV99NT8H","Sec",4688,6,"Cmdline: ¦ Proc: C:\Windows\System32\setupcl.exe ¦ PID: 404 ¦ User: - ¦ LID: 0x3e7","MandatoryLabel: SYSTEM_INTEGRITY ¦ ParentProcessName: C:\Windows\System32\smss.exe ¦ ProcessId: 328 ¦ SubjectUserSid: S-1-5-18 ¦ TargetLogonId: 0x0 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN","ac933178-c222-430d-8dcf-17b4f3a2fed8"
"2026-09-04 02:09:19.369 +05:30","Proc Exec","info","WIN-CPGOV99NT8H","Sec",4688,7,"Cmdline: ¦ Proc: C:\Windows\System32\smss.exe ¦ PID: 428 ¦ User: - ¦ LID: 0x3e7","MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 328 ¦ SubjectUserSid: S-1-5-18 ¦ TargetLogonId: 0x0 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN","ac933178-c222-430d-8dcf-17b4f3a2fed8"
"2026-09-04 02:09:19.493 +05:30","Proc Exec","info","WIN-CPGOV99NT8H","Sec",4688,8,"Cmdline: ¦ Proc: C:\Windows\System32\csrss.exe ¦ PID: 436 ¦ User: - ¦ LID: 0x3e7","MandatoryLabel: SYSTEM_INTEGRITY ¦ ParentProcessName: C:\Windows\System32\smss.exe ¦ ProcessId: 428 ¦ SubjectUserSid: S-1-5-18 ¦ TargetLogonId: 0x0 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN","ac933178-c222-430d-8dcf-17b4f3a2fed8"
